15.00218, 153.1873, 148.4746, 147.3927, 149.6762, 132.5432, 5.64278, 10.11832, 10.21579, 28.31698, 144.8146, 143.6526, 142.1118, 144.782, 126.1476, 2.806027, 8.340142, 10.56894, 0
14.49273, 153.0353, 148.309, 147.3643, 149.4373, 132.296, 5.658145, 9.711587, 9.990503, 27.82566, 144.5354, 143.4325, 142.034, 144.8579, 126.4956, 2.741383, 8.574071, 10.7155, 0
14.66711, 152.921, 148.0985, 147.2298, 149.2611, 132.449, 5.788923, 9.798618, 10.09567, 25.17183, 145.3363, 144.2273, 142.8563, 145.4989, 127.229, 3.103623, 8.50219, 10.69367, 0
15.50562, 152.0167, 147.9889, 147.2017, 149.3859, 131.3944, 4.792073, 9.464999, 9.761023, 25.12044, 145.4897, 144.5305, 143.5699, 146.2233, 127.229, 2.802677, 8.405202, 10.36694, 0
16.48625, 151.0789, 147.078, 146.287, 148.4973, 131.4865, 5.054197, 9.606765, 10.13766, 25.42587, 144.814, 143.7058, 142.4906, 145.04, 127.0941, 2.907845, 8.436917, 10.57983, 0
16.36256, 151.5316, 147.4003, 146.424, 148.6214, 131.7952, 5.3009, 9.684848, 10.07398, 26.03854, 144.3618, 143.4448, 142.1376, 145.0797, 127.6099, 2.999961, 8.408193, 10.78175, 0
15.11484, 152.2888, 147.7927, 146.8628, 149.0721, 132.6171, 5.682065, 9.660925, 10.1056, 24.30437, 145.0045, 144.2725, 143.0421, 145.9995, 128.1679, 3.205951, 8.383588, 10.8454, 0
15.05639, 152.7612, 148.6264, 147.5842, 149.89, 132.2118, 5.215865, 9.558268, 9.894316, 24.46442, 145.2913, 144.714, 143.7249, 146.6964, 128.1542, 2.842209, 8.228554, 10.66051, 0
15.0524, 152.8179, 148.6399, 147.6595, 149.9025, 132.55, 5.416419, 9.678593, 10.00933, 21.96294, 144.5537, 144.2896, 143.4866, 146.4239, 128.7616, 2.873988, 8.138972, 10.62956, 0
14.3436, 152.8475, 148.3762, 147.3958, 149.589, 133.1047, 5.836032, 9.90123, 10.26872, 21.52582, 144.553, 143.9842, 142.8952, 145.7824, 128.706, 3.137686, 8.187051, 10.78447, 0
14.27264, 152.9019, 148.6378, 147.6358, 149.8962, 132.7866, 5.139765, 9.857539, 9.987767, 21.783, 144.6577, 144.2409, 143.4946, 146.4982, 128.7597, 3.058959, 8.115806, 10.62247, 0
14.26628, 152.8729, 148.3252, 147.3689, 149.5959, 132.9228, 5.415007, 9.925213, 10.17195, 21.51001, 144.574, 144.1668, 143.0988, 146.1142, 128.8976, 3.084451, 8.225977, 10.78642, 0
14.15579, 152.6222, 147.8495, 147.1244, 149.2789, 133.0159, 5.618241, 9.960202, 10.32009, 20.26282, 144.1481, 143.8076, 142.755, 145.5785, 128.8513, 3.395518, 8.194697, 10.76909, 0
14.67755, 152.5918, 147.8773, 147.1202, 149.2776, 133.157, 5.82063, 9.963815, 10.51167, 19.74871, 144.3266, 143.9028, 142.903, 145.7902, 129.3128, 3.31883, 8.195249, 10.82158, 0
15.262, 152.6767, 147.9576, 147.1426, 149.2606, 133.0465, 5.731008, 10.04058, 10.48092, 19.91488, 144.3287, 143.9623, 142.7908, 145.687, 129.237, 3.273451, 8.225165, 10.84769, 0
15.86487, 152.496, 147.7395, 147.0337, 149.1604, 132.8483, 5.696981, 10.00705, 10.50097, 21.80253, 143.5899, 142.5106, 141.8786, 144.5023, 129.0054, 3.251368, 8.363161, 10.86377, 0
